domainID,siteID,namedLocation,collectDate,analyte,analyteConcentration,analyteUnits,sampleCondition,collectDateDate,timediff,spectra
D03,SUGG,SUGG.AOS.outlet,2014-06-10T14:30:00Z,TOC,52.3,milligramsPerLiter,GOOD,2014-06-10,34,SUGG-outl-20140507_154756
D03,SUGG,SUGG.AOS.outlet,2014-06-10T14:30:00Z,Fe,866,milligramsPerLiter,GOOD,2014-06-10,34,SUGG-outl-20140507_154756
D03,SUGG,SUGG.AOS.outlet,2014-06-10T14:30:00Z,UV Absorbance (254 nm),NA,NA,Other,2014-06-10,34,SUGG-outl-20140507_154756
D03,SUGG,SUGG.AOS.outlet,2014-06-10T14:30:00Z,UV Absorbance (280 nm),NA,NA,Other,2014-06-10,34,SUGG-outl-20140507_154756
D03,SUGG,SUGG.AOS.buoy.c0,2014-05-13T15:20:00Z,TSS,7.5,milligramsPerLiter,GOOD,2014-05-13,-7,SUGG-buoy-20140520_145919
D03,SUGG,SUGG.AOS.buoy.c0,2014-05-13T15:20:00Z,TDS,138,milligramsPerLiter,GOOD,2014-05-13,-7,SUGG-buoy-20140520_145919
D03,SUGG,SUGG.AOS.buoy.c0,2014-05-13T15:20:00Z,DOC,58.6,milligramsPerLiter,GOOD,2014-05-13,-7,SUGG-buoy-20140520_145919
D03,SUGG,SUGG.AOS.buoy.c0,2014-05-13T15:20:00Z,TOC,53.4,milligramsPerLiter,GOOD,2014-05-13,-7,SUGG-buoy-20140520_145919
D03,SUGG,SUGG.AOS.buoy.c0,2014-05-13T15:20:00Z,Fe,931,milligramsPerLiter,GOOD,2014-05-13,-7,SUGG-buoy-20140520_145919
D03,SUGG,SUGG.AOS.buoy.c0,2014-05-13T15:20:00Z,UV Absorbance (254 nm),NA,NA,Other,2014-05-13,-7,SUGG-buoy-20140520_145919
D03,SUGG,SUGG.AOS.buoy.c0,2014-05-13T15:20:00Z,UV Absorbance (280 nm),NA,NA,Other,2014-05-13,-7,SUGG-buoy-20140520_145919
D03,SUGG,SUGG.AOS.outlet,2014-06-10T14:30:00Z,TSS,7.5,milligramsPerLiter,GOOD,2014-06-10,21,SUGG-outl-20140520_145919
D03,SUGG,SUGG.AOS.outlet,2014-06-10T14:30:00Z,TDS,134,milligramsPerLiter,GOOD,2014-06-10,21,SUGG-outl-20140520_145919
D03,SUGG,SUGG.AOS.outlet,2014-06-10T14:30:00Z,DOC,56,milligramsPerLiter,GOOD,2014-06-10,21,SUGG-outl-20140520_145919
D03,SUGG,SUGG.AOS.outlet,2014-06-10T14:30:00Z,TOC,52.3,milligramsPerLiter,GOOD,2014-06-10,21,SUGG-outl-20140520_145919
D03,SUGG,SUGG.AOS.outlet,2014-06-10T14:30:00Z,Fe,866,milligramsPerLiter,GOOD,2014-06-10,21,SUGG-outl-20140520_145919
D03,SUGG,SUGG.AOS.outlet,2014-06-10T14:30:00Z,UV Absorbance (254 nm),NA,NA,Other,2014-06-10,21,SUGG-outl-20140520_145919
D03,SUGG,SUGG.AOS.outlet,2014-06-10T14:30:00Z,UV Absorbance (280 nm),NA,NA,Other,2014-06-10,21,SUGG-outl-20140520_145919
D03,SUGG,SUGG.AOS.inlet,2014-06-10T14:15:00Z,TSS,7.5,milligramsPerLiter,GOOD,2014-06-10,21,SUGG-inle-20140520_152515
D03,SUGG,SUGG.AOS.inlet,2014-06-10T14:15:00Z,TDS,135,milligramsPerLiter,GOOD,2014-06-10,21,SUGG-inle-20140520_152515
D03,SUGG,SUGG.AOS.inlet,2014-06-10T14:15:00Z,DOC,55.2,milligramsPerLiter,GOOD,2014-06-10,21,SUGG-inle-20140520_152515
D03,SUGG,SUGG.AOS.inlet,2014-06-10T14:15:00Z,TOC,51.2,milligramsPerLiter,GOOD,2014-06-10,21,SUGG-inle-20140520_152515
D03,SUGG,SUGG.AOS.inlet,2014-06-10T14:15:00Z,Fe,855,milligramsPerLiter,GOOD,2014-06-10,21,SUGG-inle-20140520_152515
D03,SUGG,SUGG.AOS.inlet,2014-06-10T14:15:00Z,UV Absorbance (254 nm),NA,NA,Other,2014-06-10,21,SUGG-inle-20140520_152515
D03,SUGG,SUGG.AOS.inlet,2014-06-10T14:15:00Z,UV Absorbance (280 nm),NA,NA,Other,2014-06-10,21,SUGG-inle-20140520_152515
D03,SUGG,SUGG.AOS.outlet,2014-06-10T14:30:00Z,TSS,7.5,milligramsPerLiter,GOOD,2014-06-10,21,SUGG-outl-20140520_152515
D03,SUGG,SUGG.AOS.outlet,2014-06-10T14:30:00Z,TDS,134,milligramsPerLiter,GOOD,2014-06-10,21,SUGG-outl-20140520_152515
D03,SUGG,SUGG.AOS.outlet,2014-06-10T14:30:00Z,DOC,56,milligramsPerLiter,GOOD,2014-06-10,21,SUGG-outl-20140520_152515
D03,SUGG,SUGG.AOS.outlet,2014-06-10T14:30:00Z,TOC,52.3,milligramsPerLiter,GOOD,2014-06-10,21,SUGG-outl-20140520_152515
D03,SUGG,SUGG.AOS.outlet,2014-06-10T14:30:00Z,Fe,866,milligramsPerLiter,GOOD,2014-06-10,21,SUGG-outl-20140520_152515
D03,SUGG,SUGG.AOS.outlet,2014-06-10T14:30:00Z,UV Absorbance (254 nm),NA,NA,Other,2014-06-10,21,SUGG-outl-20140520_152515
D03,SUGG,SUGG.AOS.outlet,2014-06-10T14:30:00Z,UV Absorbance (280 nm),NA,NA,Other,2014-06-10,21,SUGG-outl-20140520_152515
D03,SUGG,SUGG.AOS.buoy.c0,2014-05-13T15:20:00Z,TSS,7.5,milligramsPerLiter,GOOD,2014-05-13,-7,SUGG-buoy-20140520_153408
D03,SUGG,SUGG.AOS.buoy.c0,2014-05-13T15:20:00Z,TDS,138,milligramsPerLiter,GOOD,2014-05-13,-7,SUGG-buoy-20140520_153408
D03,SUGG,SUGG.AOS.buoy.c0,2014-05-13T15:20:00Z,DOC,58.6,milligramsPerLiter,GOOD,2014-05-13,-7,SUGG-buoy-20140520_153408
D03,SUGG,SUGG.AOS.buoy.c0,2014-05-13T15:20:00Z,TOC,53.4,milligramsPerLiter,GOOD,2014-05-13,-7,SUGG-buoy-20140520_153408
D03,SUGG,SUGG.AOS.buoy.c0,2014-05-13T15:20:00Z,Fe,931,milligramsPerLiter,GOOD,2014-05-13,-7,SUGG-buoy-20140520_153408
D03,SUGG,SUGG.AOS.buoy.c0,2014-05-13T15:20:00Z,UV Absorbance (254 nm),NA,NA,Other,2014-05-13,-7,SUGG-buoy-20140520_153408
D03,SUGG,SUGG.AOS.buoy.c0,2014-05-13T15:20:00Z,UV Absorbance (280 nm),NA,NA,Other,2014-05-13,-7,SUGG-buoy-20140520_153408
D03,SUGG,SUGG.AOS.inlet,2014-06-10T14:15:00Z,TSS,7.5,milligramsPerLiter,GOOD,2014-06-10,21,SUGG-inle-20140520_153408
D03,SUGG,SUGG.AOS.inlet,2014-06-10T14:15:00Z,TDS,135,milligramsPerLiter,GOOD,2014-06-10,21,SUGG-inle-20140520_153408
D03,SUGG,SUGG.AOS.inlet,2014-06-10T14:15:00Z,DOC,55.2,milligramsPerLiter,GOOD,2014-06-10,21,SUGG-inle-20140520_153408
D03,SUGG,SUGG.AOS.inlet,2014-06-10T14:15:00Z,TOC,51.2,milligramsPerLiter,GOOD,2014-06-10,21,SUGG-inle-20140520_153408
D03,SUGG,SUGG.AOS.inlet,2014-06-10T14:15:00Z,Fe,855,milligramsPerLiter,GOOD,2014-06-10,21,SUGG-inle-20140520_153408
D03,SUGG,SUGG.AOS.inlet,2014-06-10T14:15:00Z,UV Absorbance (254 nm),NA,NA,Other,2014-06-10,21,SUGG-inle-20140520_153408
D03,SUGG,SUGG.AOS.inlet,2014-06-10T14:15:00Z,UV Absorbance (280 nm),NA,NA,Other,2014-06-10,21,SUGG-inle-20140520_153408
D03,SUGG,SUGG.AOS.buoy.c0,2014-05-13T15:20:00Z,TSS,7.5,milligramsPerLiter,GOOD,2014-05-13,-7,SUGG-buoy-20140520_162436
D03,SUGG,SUGG.AOS.buoy.c0,2014-05-13T15:20:00Z,TDS,138,milligramsPerLiter,GOOD,2014-05-13,-7,SUGG-buoy-20140520_162436
D03,SUGG,SUGG.AOS.buoy.c0,2014-05-13T15:20:00Z,DOC,58.6,milligramsPerLiter,GOOD,2014-05-13,-7,SUGG-buoy-20140520_162436
D03,SUGG,SUGG.AOS.buoy.c0,2014-05-13T15:20:00Z,TOC,53.4,milligramsPerLiter,GOOD,2014-05-13,-7,SUGG-buoy-20140520_162436
D03,SUGG,SUGG.AOS.buoy.c0,2014-05-13T15:20:00Z,Fe,931,milligramsPerLiter,GOOD,2014-05-13,-7,SUGG-buoy-20140520_162436
D03,SUGG,SUGG.AOS.buoy.c0,2014-05-13T15:20:00Z,UV Absorbance (254 nm),NA,NA,Other,2014-05-13,-7,SUGG-buoy-20140520_162436
D03,SUGG,SUGG.AOS.buoy.c0,2014-05-13T15:20:00Z,UV Absorbance (280 nm),NA,NA,Other,2014-05-13,-7,SUGG-buoy-20140520_162436
D03,SUGG,SUGG.AOS.outlet,2014-06-10T14:30:00Z,TSS,7.5,milligramsPerLiter,GOOD,2014-06-10,21,SUGG-outl-20140520_162436
D03,SUGG,SUGG.AOS.outlet,2014-06-10T14:30:00Z,TDS,134,milligramsPerLiter,GOOD,2014-06-10,21,SUGG-outl-20140520_162436
D03,SUGG,SUGG.AOS.outlet,2014-06-10T14:30:00Z,DOC,56,milligramsPerLiter,GOOD,2014-06-10,21,SUGG-outl-20140520_162436
D03,SUGG,SUGG.AOS.outlet,2014-06-10T14:30:00Z,TOC,52.3,milligramsPerLiter,GOOD,2014-06-10,21,SUGG-outl-20140520_162436
D03,SUGG,SUGG.AOS.outlet,2014-06-10T14:30:00Z,Fe,866,milligramsPerLiter,GOOD,2014-06-10,21,SUGG-outl-20140520_162436
D03,SUGG,SUGG.AOS.outlet,2014-06-10T14:30:00Z,UV Absorbance (254 nm),NA,NA,Other,2014-06-10,21,SUGG-outl-20140520_162436
D03,SUGG,SUGG.AOS.outlet,2014-06-10T14:30:00Z,UV Absorbance (280 nm),NA,NA,Other,2014-06-10,21,SUGG-outl-20140520_162436
D03,SUGG,SUGG.AOS.buoy.c0,2017-10-03T14:10:00Z,TSS,4,milligramsPerLiter,GOOD,2017-10-03,6,SUGG-buoy-20170927_163135
D03,SUGG,SUGG.AOS.buoy.c0,2017-10-03T14:10:00Z,TDS,32.1,milligramsPerLiter,GOOD,2017-10-03,6,SUGG-buoy-20170927_163135
D03,SUGG,SUGG.AOS.buoy.c0,2017-10-03T14:10:00Z,DOC,5.298,milligramsPerLiter,GOOD,2017-10-03,6,SUGG-buoy-20170927_163135
D03,SUGG,SUGG.AOS.buoy.c0,2017-10-03T14:10:00Z,TOC,5.363,milligramsPerLiter,GOOD,2017-10-03,6,SUGG-buoy-20170927_163135
D03,SUGG,SUGG.AOS.buoy.c0,2017-10-03T14:10:00Z,Fe,0.848,milligramsPerLiter,GOOD,2017-10-03,6,SUGG-buoy-20170927_163135
D03,SUGG,SUGG.AOS.buoy.c0,2017-10-03T14:10:00Z,UV Absorbance (254 nm),3.1486,NA,GOOD,2017-10-03,6,SUGG-buoy-20170927_163135
D03,SUGG,SUGG.AOS.buoy.c0,2017-10-03T14:10:00Z,UV Absorbance (280 nm),2.2267,NA,GOOD,2017-10-03,6,SUGG-buoy-20170927_163135
D03,SUGG,SUGG.AOS.outlet,2017-10-03T15:05:00Z,TSS,4,milligramsPerLiter,GOOD,2017-10-03,6,SUGG-outl-20170927_163135
D03,SUGG,SUGG.AOS.outlet,2017-10-03T15:05:00Z,TDS,29.5,milligramsPerLiter,GOOD,2017-10-03,6,SUGG-outl-20170927_163135
D03,SUGG,SUGG.AOS.outlet,2017-10-03T15:05:00Z,DOC,4.898,milligramsPerLiter,GOOD,2017-10-03,6,SUGG-outl-20170927_163135
D03,SUGG,SUGG.AOS.outlet,2017-10-03T15:05:00Z,TOC,5.625,milligramsPerLiter,GOOD,2017-10-03,6,SUGG-outl-20170927_163135
D03,SUGG,SUGG.AOS.outlet,2017-10-03T15:05:00Z,Fe,0.853,milligramsPerLiter,GOOD,2017-10-03,6,SUGG-outl-20170927_163135
D03,SUGG,SUGG.AOS.outlet,2017-10-03T15:05:00Z,UV Absorbance (254 nm),3.2659,NA,GOOD,2017-10-03,6,SUGG-outl-20170927_163135
D03,SUGG,SUGG.AOS.outlet,2017-10-03T15:05:00Z,UV Absorbance (280 nm),2.3103,NA,GOOD,2017-10-03,6,SUGG-outl-20170927_163135
D03,SUGG,SUGG.AOS.buoy.c0,2017-10-03T14:10:00Z,TSS,4,milligramsPerLiter,GOOD,2017-10-03,6,SUGG-buoy-20170927_171031
D03,SUGG,SUGG.AOS.buoy.c0,2017-10-03T14:10:00Z,TDS,32.1,milligramsPerLiter,GOOD,2017-10-03,6,SUGG-buoy-20170927_171031
D03,SUGG,SUGG.AOS.buoy.c0,2017-10-03T14:10:00Z,DOC,5.298,milligramsPerLiter,GOOD,2017-10-03,6,SUGG-buoy-20170927_171031
D03,SUGG,SUGG.AOS.buoy.c0,2017-10-03T14:10:00Z,TOC,5.363,milligramsPerLiter,GOOD,2017-10-03,6,SUGG-buoy-20170927_171031
D03,SUGG,SUGG.AOS.buoy.c0,2017-10-03T14:10:00Z,Fe,0.848,milligramsPerLiter,GOOD,2017-10-03,6,SUGG-buoy-20170927_171031
D03,SUGG,SUGG.AOS.buoy.c0,2017-10-03T14:10:00Z,UV Absorbance (254 nm),3.1486,NA,GOOD,2017-10-03,6,SUGG-buoy-20170927_171031
D03,SUGG,SUGG.AOS.buoy.c0,2017-10-03T14:10:00Z,UV Absorbance (280 nm),2.2267,NA,GOOD,2017-10-03,6,SUGG-buoy-20170927_171031
D03,SUGG,SUGG.AOS.inlet,2017-10-03T14:35:00Z,TSS,4,milligramsPerLiter,GOOD,2017-10-03,6,SUGG-inle-20170927_171031
D03,SUGG,SUGG.AOS.inlet,2017-10-03T14:35:00Z,TDS,30.3,milligramsPerLiter,GOOD,2017-10-03,6,SUGG-inle-20170927_171031
D03,SUGG,SUGG.AOS.inlet,2017-10-03T14:35:00Z,DOC,5.556,milligramsPerLiter,GOOD,2017-10-03,6,SUGG-inle-20170927_171031
D03,SUGG,SUGG.AOS.inlet,2017-10-03T14:35:00Z,TOC,5.833,milligramsPerLiter,GOOD,2017-10-03,6,SUGG-inle-20170927_171031
D03,SUGG,SUGG.AOS.inlet,2017-10-03T14:35:00Z,Fe,0.845,milligramsPerLiter,GOOD,2017-10-03,6,SUGG-inle-20170927_171031
D03,SUGG,SUGG.AOS.inlet,2017-10-03T14:35:00Z,UV Absorbance (254 nm),3.0915,NA,GOOD,2017-10-03,6,SUGG-inle-20170927_171031
D03,SUGG,SUGG.AOS.inlet,2017-10-03T14:35:00Z,UV Absorbance (280 nm),2.1893,NA,GOOD,2017-10-03,6,SUGG-inle-20170927_171031
D03,SUGG,SUGG.AOS.inlet,2017-10-03T14:35:00Z,TSS,4,milligramsPerLiter,GOOD,2017-10-03,6,SUGG-inle-20170927_171735
D03,SUGG,SUGG.AOS.inlet,2017-10-03T14:35:00Z,TDS,30.3,milligramsPerLiter,GOOD,2017-10-03,6,SUGG-inle-20170927_171735
D03,SUGG,SUGG.AOS.inlet,2017-10-03T14:35:00Z,DOC,5.556,milligramsPerLiter,GOOD,2017-10-03,6,SUGG-inle-20170927_171735
D03,SUGG,SUGG.AOS.inlet,2017-10-03T14:35:00Z,TOC,5.833,milligramsPerLiter,GOOD,2017-10-03,6,SUGG-inle-20170927_171735
D03,SUGG,SUGG.AOS.inlet,2017-10-03T14:35:00Z,Fe,0.845,milligramsPerLiter,GOOD,2017-10-03,6,SUGG-inle-20170927_171735
D03,SUGG,SUGG.AOS.inlet,2017-10-03T14:35:00Z,UV Absorbance (254 nm),3.0915,NA,GOOD,2017-10-03,6,SUGG-inle-20170927_171735
D03,SUGG,SUGG.AOS.inlet,2017-10-03T14:35:00Z,UV Absorbance (280 nm),2.1893,NA,GOOD,2017-10-03,6,SUGG-inle-20170927_171735
D03,SUGG,SUGG.AOS.outlet,2017-10-03T15:05:00Z,TSS,4,milligramsPerLiter,GOOD,2017-10-03,6,SUGG-outl-20170927_171735
D03,SUGG,SUGG.AOS.outlet,2017-10-03T15:05:00Z,TDS,29.5,milligramsPerLiter,GOOD,2017-10-03,6,SUGG-outl-20170927_171735
D03,SUGG,SUGG.AOS.outlet,2017-10-03T15:05:00Z,DOC,4.898,milligramsPerLiter,GOOD,2017-10-03,6,SUGG-outl-20170927_171735
D03,SUGG,SUGG.AOS.outlet,2017-10-03T15:05:00Z,TOC,5.625,milligramsPerLiter,GOOD,2017-10-03,6,SUGG-outl-20170927_171735
D03,SUGG,SUGG.AOS.outlet,2017-10-03T15:05:00Z,Fe,0.853,milligramsPerLiter,GOOD,2017-10-03,6,SUGG-outl-20170927_171735
D03,SUGG,SUGG.AOS.outlet,2017-10-03T15:05:00Z,UV Absorbance (254 nm),3.2659,NA,GOOD,2017-10-03,6,SUGG-outl-20170927_171735
D03,SUGG,SUGG.AOS.outlet,2017-10-03T15:05:00Z,UV Absorbance (280 nm),2.3103,NA,GOOD,2017-10-03,6,SUGG-outl-20170927_171735
D03,SUGG,SUGG.AOS.buoy.c0,2018-09-04T14:27:00Z,TSS,2,milligramsPerLiter,GOOD,2018-09-04,-11,SUGG-buoy-20180915_155817
D03,SUGG,SUGG.AOS.buoy.c0,2018-09-04T14:27:00Z,TDS,29.87,milligramsPerLiter,GOOD,2018-09-04,-11,SUGG-buoy-20180915_155817
D03,SUGG,SUGG.AOS.buoy.c0,2018-09-04T14:27:00Z,DOC,50.98,milligramsPerLiter,GOOD,2018-09-04,-11,SUGG-buoy-20180915_155817
D03,SUGG,SUGG.AOS.buoy.c0,2018-09-04T14:27:00Z,TOC,52.39,milligramsPerLiter,GOOD,2018-09-04,-11,SUGG-buoy-20180915_155817
D03,SUGG,SUGG.AOS.buoy.c0,2018-09-04T14:27:00Z,Fe,0.9162,milligramsPerLiter,GOOD,2018-09-04,-11,SUGG-buoy-20180915_155817
D03,SUGG,SUGG.AOS.buoy.c0,2018-09-04T14:27:00Z,UV Absorbance (254 nm),2.9867,NA,GOOD,2018-09-04,-11,SUGG-buoy-20180915_155817
D03,SUGG,SUGG.AOS.buoy.c0,2018-09-04T14:27:00Z,UV Absorbance (280 nm),2.0443,NA,GOOD,2018-09-04,-11,SUGG-buoy-20180915_155817
D03,SUGG,SUGG.AOS.inlet,2017-12-04T16:11:00Z,TSS,2,milligramsPerLiter,GOOD,2017-12-04,-285,SUGG-inle-20180915_155817
D03,SUGG,SUGG.AOS.inlet,2017-12-04T16:11:00Z,TDS,34.4,milligramsPerLiter,GOOD,2017-12-04,-285,SUGG-inle-20180915_155817
D03,SUGG,SUGG.AOS.inlet,2017-12-04T16:11:00Z,DOC,60.89,milligramsPerLiter,GOOD,2017-12-04,-285,SUGG-inle-20180915_155817
D03,SUGG,SUGG.AOS.inlet,2017-12-04T16:11:00Z,TOC,65.27,milligramsPerLiter,GOOD,2017-12-04,-285,SUGG-inle-20180915_155817
D03,SUGG,SUGG.AOS.inlet,2017-12-04T16:11:00Z,Fe,0.966,milligramsPerLiter,GOOD,2017-12-04,-285,SUGG-inle-20180915_155817
D03,SUGG,SUGG.AOS.inlet,2017-12-04T16:11:00Z,UV Absorbance (254 nm),3.554,NA,GOOD,2017-12-04,-285,SUGG-inle-20180915_155817
D03,SUGG,SUGG.AOS.inlet,2017-12-04T16:11:00Z,UV Absorbance (280 nm),2.4878,NA,GOOD,2017-12-04,-285,SUGG-inle-20180915_155817
D03,SUGG,SUGG.AOS.buoy.c0,2018-10-01T16:50:00Z,TSS,0,milligramsPerLiter,GOOD,2018-10-01,-4,SUGG-buoy-20181005_134947
D03,SUGG,SUGG.AOS.buoy.c0,2018-10-01T16:50:00Z,TDS,29.24,milligramsPerLiter,GOOD,2018-10-01,-4,SUGG-buoy-20181005_134947
D03,SUGG,SUGG.AOS.buoy.c0,2018-10-01T16:50:00Z,DOC,51.4,milligramsPerLiter,GOOD,2018-10-01,-4,SUGG-buoy-20181005_134947
D03,SUGG,SUGG.AOS.buoy.c0,2018-10-01T16:50:00Z,TOC,51.83,milligramsPerLiter,GOOD,2018-10-01,-4,SUGG-buoy-20181005_134947
D03,SUGG,SUGG.AOS.buoy.c0,2018-10-01T16:50:00Z,Fe,0.8764,milligramsPerLiter,GOOD,2018-10-01,-4,SUGG-buoy-20181005_134947
D03,SUGG,SUGG.AOS.buoy.c0,2018-10-01T16:50:00Z,UV Absorbance (254 nm),3.0022,NA,GOOD,2018-10-01,-4,SUGG-buoy-20181005_134947
D03,SUGG,SUGG.AOS.buoy.c0,2018-10-01T16:50:00Z,UV Absorbance (280 nm),2.1162,NA,GOOD,2018-10-01,-4,SUGG-buoy-20181005_134947
D03,SUGG,SUGG.AOS.outlet,2017-12-04T16:31:00Z,TSS,8,milligramsPerLiter,GOOD,2017-12-04,-305,SUGG-outl-20181005_134947
D03,SUGG,SUGG.AOS.outlet,2017-12-04T16:31:00Z,TDS,34.3,milligramsPerLiter,GOOD,2017-12-04,-305,SUGG-outl-20181005_134947
D03,SUGG,SUGG.AOS.outlet,2017-12-04T16:31:00Z,DOC,60.36,milligramsPerLiter,GOOD,2017-12-04,-305,SUGG-outl-20181005_134947
D03,SUGG,SUGG.AOS.outlet,2017-12-04T16:31:00Z,TOC,63.02,milligramsPerLiter,GOOD,2017-12-04,-305,SUGG-outl-20181005_134947
D03,SUGG,SUGG.AOS.outlet,2017-12-04T16:31:00Z,Fe,0.936,milligramsPerLiter,GOOD,2017-12-04,-305,SUGG-outl-20181005_134947
D03,SUGG,SUGG.AOS.outlet,2017-12-04T16:31:00Z,UV Absorbance (254 nm),3.5642,NA,GOOD,2017-12-04,-305,SUGG-outl-20181005_134947
D03,SUGG,SUGG.AOS.outlet,2017-12-04T16:31:00Z,UV Absorbance (280 nm),2.5124,NA,GOOD,2017-12-04,-305,SUGG-outl-20181005_134947
D03,SUGG,SUGG.AOS.buoy.c0,2018-10-01T16:50:00Z,TSS,0,milligramsPerLiter,GOOD,2018-10-01,-11,SUGG-buoy-20181012_174055
D03,SUGG,SUGG.AOS.buoy.c0,2018-10-01T16:50:00Z,TDS,29.24,milligramsPerLiter,GOOD,2018-10-01,-11,SUGG-buoy-20181012_174055
D03,SUGG,SUGG.AOS.buoy.c0,2018-10-01T16:50:00Z,DOC,51.4,milligramsPerLiter,GOOD,2018-10-01,-11,SUGG-buoy-20181012_174055
D03,SUGG,SUGG.AOS.buoy.c0,2018-10-01T16:50:00Z,TOC,51.83,milligramsPerLiter,GOOD,2018-10-01,-11,SUGG-buoy-20181012_174055
D03,SUGG,SUGG.AOS.buoy.c0,2018-10-01T16:50:00Z,Fe,0.8764,milligramsPerLiter,GOOD,2018-10-01,-11,SUGG-buoy-20181012_174055
D03,SUGG,SUGG.AOS.buoy.c0,2018-10-01T16:50:00Z,UV Absorbance (254 nm),3.0022,NA,GOOD,2018-10-01,-11,SUGG-buoy-20181012_174055
D03,SUGG,SUGG.AOS.buoy.c0,2018-10-01T16:50:00Z,UV Absorbance (280 nm),2.1162,NA,GOOD,2018-10-01,-11,SUGG-buoy-20181012_174055
D03,SUGG,SUGG.AOS.inlet,2017-12-04T16:11:00Z,TSS,2,milligramsPerLiter,GOOD,2017-12-04,-312,SUGG-inle-20181012_174055
D03,SUGG,SUGG.AOS.inlet,2017-12-04T16:11:00Z,TDS,34.4,milligramsPerLiter,GOOD,2017-12-04,-312,SUGG-inle-20181012_174055
D03,SUGG,SUGG.AOS.inlet,2017-12-04T16:11:00Z,DOC,60.89,milligramsPerLiter,GOOD,2017-12-04,-312,SUGG-inle-20181012_174055
D03,SUGG,SUGG.AOS.inlet,2017-12-04T16:11:00Z,TOC,65.27,milligramsPerLiter,GOOD,2017-12-04,-312,SUGG-inle-20181012_174055
D03,SUGG,SUGG.AOS.inlet,2017-12-04T16:11:00Z,Fe,0.966,milligramsPerLiter,GOOD,2017-12-04,-312,SUGG-inle-20181012_174055
D03,SUGG,SUGG.AOS.inlet,2017-12-04T16:11:00Z,UV Absorbance (254 nm),3.554,NA,GOOD,2017-12-04,-312,SUGG-inle-20181012_174055
D03,SUGG,SUGG.AOS.inlet,2017-12-04T16:11:00Z,UV Absorbance (280 nm),2.4878,NA,GOOD,2017-12-04,-312,SUGG-inle-20181012_174055
D03,SUGG,SUGG.AOS.inlet,2017-12-04T16:11:00Z,TSS,2,milligramsPerLiter,GOOD,2017-12-04,-312,SUGG-inle-20181012_174934
D03,SUGG,SUGG.AOS.inlet,2017-12-04T16:11:00Z,TDS,34.4,milligramsPerLiter,GOOD,2017-12-04,-312,SUGG-inle-20181012_174934
D03,SUGG,SUGG.AOS.inlet,2017-12-04T16:11:00Z,DOC,60.89,milligramsPerLiter,GOOD,2017-12-04,-312,SUGG-inle-20181012_174934
D03,SUGG,SUGG.AOS.inlet,2017-12-04T16:11:00Z,TOC,65.27,milligramsPerLiter,GOOD,2017-12-04,-312,SUGG-inle-20181012_174934
D03,SUGG,SUGG.AOS.inlet,2017-12-04T16:11:00Z,Fe,0.966,milligramsPerLiter,GOOD,2017-12-04,-312,SUGG-inle-20181012_174934
D03,SUGG,SUGG.AOS.inlet,2017-12-04T16:11:00Z,UV Absorbance (254 nm),3.554,NA,GOOD,2017-12-04,-312,SUGG-inle-20181012_174934
D03,SUGG,SUGG.AOS.inlet,2017-12-04T16:11:00Z,UV Absorbance (280 nm),2.4878,NA,GOOD,2017-12-04,-312,SUGG-inle-20181012_174934
D03,SUGG,SUGG.AOS.outlet,2017-12-04T16:31:00Z,TSS,8,milligramsPerLiter,GOOD,2017-12-04,-312,SUGG-outl-20181012_174934
D03,SUGG,SUGG.AOS.outlet,2017-12-04T16:31:00Z,TDS,34.3,milligramsPerLiter,GOOD,2017-12-04,-312,SUGG-outl-20181012_174934
D03,SUGG,SUGG.AOS.outlet,2017-12-04T16:31:00Z,DOC,60.36,milligramsPerLiter,GOOD,2017-12-04,-312,SUGG-outl-20181012_174934
D03,SUGG,SUGG.AOS.outlet,2017-12-04T16:31:00Z,TOC,63.02,milligramsPerLiter,GOOD,2017-12-04,-312,SUGG-outl-20181012_174934
D03,SUGG,SUGG.AOS.outlet,2017-12-04T16:31:00Z,Fe,0.936,milligramsPerLiter,GOOD,2017-12-04,-312,SUGG-outl-20181012_174934
D03,SUGG,SUGG.AOS.outlet,2017-12-04T16:31:00Z,UV Absorbance (254 nm),3.5642,NA,GOOD,2017-12-04,-312,SUGG-outl-20181012_174934
D03,SUGG,SUGG.AOS.outlet,2017-12-04T16:31:00Z,UV Absorbance (280 nm),2.5124,NA,GOOD,2017-12-04,-312,SUGG-outl-20181012_174934
D08,TOMB,TOMB.AOS.buoy.c0,2017-05-16T09:05:00Z,TSS,NA,milligramsPerLiter,Other,2017-05-16,-1,TOMB-buoy-20170517_190309
D08,TOMB,TOMB.AOS.buoy.c0,2017-05-16T09:05:00Z,TDS,123.58,milligramsPerLiter,GOOD,2017-05-16,-1,TOMB-buoy-20170517_190309
D08,TOMB,TOMB.AOS.buoy.c0,2017-05-16T09:05:00Z,DOC,4.645,milligramsPerLiter,GOOD,2017-05-16,-1,TOMB-buoy-20170517_190309
D08,TOMB,TOMB.AOS.buoy.c0,2017-05-16T09:05:00Z,TOC,NA,milligramsPerLiter,Other,2017-05-16,-1,TOMB-buoy-20170517_190309
D08,TOMB,TOMB.AOS.buoy.c0,2017-05-16T09:05:00Z,Fe,0.0284,milligramsPerLiter,GOOD,2017-05-16,-1,TOMB-buoy-20170517_190309
D08,TOMB,TOMB.AOS.buoy.c0,2017-05-16T09:05:00Z,UV Absorbance (254 nm),0.1668,NA,GOOD,2017-05-16,-1,TOMB-buoy-20170517_190309
